,No_of_Reviews,Company_Industry,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
3387,22.0,Banks and Financial Services,0,1,0,0,0,0,0,0,1,0,0,0
3388,17.0,,0,0,0,1,0,0,0,0,0,0,0,0
3389,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3390,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3391,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3392,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3393,3.0,"Restaurants, Travel and Leisure",0,0,0,0,0,1,0,0,0,0,0,1
3394,390.0,Organization,1,0,0,0,0,0,0,0,0,0,0,1
3395,77.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
3396,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3397,18.0,Government,0,0,0,0,0,0,0,0,0,0,0,1
3398,55.0,,0,0,0,0,0,0,0,0,0,0,0,0
3399,55.0,,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3401,8164.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3402,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3403,103.0,,0,0,0,0,0,0,0,0,0,0,0,0
3404,65.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
3405,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3406,21159.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3407,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3408,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3409,1445.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
3410,22.0,Government,0,0,0,1,0,0,0,0,0,0,0,1
3411,1332.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
3412,641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3413,494.0,,0,0,0,0,0,0,0,0,0,0,0,0
3414,310.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3415,0.0,,1,0,0,0,0,0,0,0,0,0,0,0
3416,2.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3417,144.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3418,41.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3419,6415.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
3420,19.0,Agriculture and Extraction,0,0,0,0,0,0,0,0,0,0,0,1
3421,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3422,88.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
3423,42.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3424,3293.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3425,778.0,,0,0,0,1,0,0,0,0,0,0,0,0
3426,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
3427,140.0,Pharmaceuticals,0,0,0,0,1,0,0,0,0,0,0,1
3428,48.0,,0,0,0,0,0,0,0,0,0,0,0,0
3429,27.0,,0,0,0,0,0,0,0,0,0,0,0,0
3430,609.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3431,21.0,,0,0,0,0,0,0,0,0,0,0,0,0
3432,282.0,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1
3433,0.0,Government,0,0,0,0,0,0,0,0,0,0,0,1
3434,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3435,265.0,Government,0,0,0,0,0,0,0,0,0,0,0,1
3436,1829.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
3437,416.0,Consumer Goods and Services,0,1,0,0,0,0,0,0,0,0,0,1
3438,357.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3439,6037.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3440,530.0,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1
3441,4.0,,0,0,0,0,0,1,0,0,0,0,0,0
3442,78.0,Government,0,0,0,0,0,1,0,0,0,0,0,1
3443,103.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
3444,1472.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
3445,32.0,,0,0,0,0,0,0,0,0,0,0,0,0
3446,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
3447,8.0,,0,0,0,1,0,0,0,0,0,0,0,0
3448,23.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3449,27.0,,0,0,0,0,0,0,0,0,0,0,0,0
3450,259.0,,0,0,0,0,0,1,0,0,0,0,0,0
3451,4251.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3452,28.0,,0,0,0,0,0,1,0,0,0,0,0,0
3453,605.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3454,22.0,,0,0,0,0,0,0,0,0,0,0,0,0
3455,4.0,,0,0,0,0,0,0,0,0,0,0,0,0
3456,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3457,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3458,4251.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3459,910.0,"Restaurants, Travel and Leisure",1,0,0,0,0,0,0,0,0,0,0,1
3460,214.0,,0,0,0,0,0,0,0,0,0,0,0,0
3461,44.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
3462,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3463,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3464,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3465,13.0,,0,0,0,0,0,0,0,0,0,0,0,0
3466,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3467,149.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3468,29.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3469,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3470,1134.0,InsuranceHealth Care,1,0,0,0,0,0,0,0,0,0,0,1
3471,321.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3472,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3473,910.0,"Restaurants, Travel and Leisure",0,0,0,0,0,1,0,0,0,0,0,1
3474,157456.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
3475,12.0,,0,0,0,0,0,0,0,0,0,0,0,0
3476,2.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3477,2380.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
3478,75.0,,0,0,0,0,0,1,0,0,0,0,0,0
3479,29.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3480,7.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3481,255.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
3482,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3483,29.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3484,5.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3485,321.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3486,534.0,,0,0,0,0,0,1,0,0,0,0,0,0
3487,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3488,4.0,,0,0,0,0,0,1,0,0,0,0,0,0
3489,27.0,Pharmaceuticals,0,0,0,0,0,1,0,0,0,0,0,1
3490,431.0,Construction,0,0,0,0,0,0,0,0,0,0,0,1
3491,387.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3492,68.0,,0,0,0,0,0,0,0,0,0,0,0,0
3493,6037.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3494,1472.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
3495,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3496,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3497,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3498,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3499,6.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3500,8.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
3501,65.0,Industrial Manufacturing,1,0,0,0,0,0,0,0,0,0,0,1
3502,79.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3503,46.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3504,102.0,,0,0,0,0,0,0,0,0,0,0,0,0
3505,8164.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3506,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3507,318.0,,0,0,0,0,0,0,0,0,0,0,0,0
3508,5.0,,0,0,0,0,0,1,0,0,0,0,0,0
3509,5986.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3510,1244.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3511,392.0,,0,0,0,0,0,1,0,0,0,0,0,0
3512,16.0,Internet and Software,1,0,0,0,0,0,0,1,0,0,0,0
3513,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3514,988.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3515,6072.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
3516,6072.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
3517,117.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3518,417.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
3519,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3520,1134.0,InsuranceHealth Care,0,0,0,0,0,1,0,0,0,0,0,1
3521,318.0,,0,0,0,0,0,0,0,0,0,0,0,0
3522,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3523,1303.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3524,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3525,11.0,,0,0,0,0,0,0,0,0,0,0,0,0
3526,6072.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3527,1134.0,InsuranceHealth Care,0,0,0,0,0,1,0,0,0,0,0,1
3528,1198.0,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1
3529,7.0,,0,0,0,0,0,0,0,0,0,0,0,0
3530,10491.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
3531,455.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
3532,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3533,2.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3534,201.0,Food and Beverages,0,0,0,0,0,0,0,0,0,0,0,1
3535,31.0,,0,1,0,0,0,0,0,0,0,0,0,0
3536,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
3537,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
3538,6072.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3539,983.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3540,10824.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
3541,16.0,,0,0,0,0,1,0,0,0,0,0,0,0
3542,663.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
3543,39.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3544,6072.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3545,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3546,671.0,"Media, News and Publishing",0,0,0,0,0,1,0,0,0,0,0,1
3547,2067.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3548,1733.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
3549,8164.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3550,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
3551,6797.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
3552,24.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3553,6072.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3554,36.0,,0,0,1,0,0,0,0,0,0,0,0,0
3555,733.0,Agriculture and Extraction,1,0,0,0,0,0,0,0,0,0,0,1
3556,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3557,8.0,Consulting and Business Services,0,1,0,0,0,0,1,0,0,0,0,0
3558,83.0,,0,0,0,0,0,0,0,0,0,0,0,0
3559,27858.0,"Restaurants, Travel and Leisure",0,1,0,0,0,0,0,0,0,0,0,1
3560,27858.0,"Restaurants, Travel and Leisure",0,1,0,0,0,0,0,0,0,0,0,1
3561,7.0,"Media, News and Publishing",0,0,0,0,0,1,0,0,0,0,0,1
3562,0.0,Government,0,0,0,0,0,0,0,0,0,0,0,1
3563,4330.0,"Restaurants, Travel and Leisure",0,0,0,0,0,0,0,0,0,0,0,1
3564,93.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
3565,2132.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3566,23.0,,0,0,0,0,0,0,0,0,0,0,0,0
3567,653.0,Aerospace and Defense,0,0,0,0,0,0,0,0,0,0,0,1
3568,99.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3569,610.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3570,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3571,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3572,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3573,50.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3574,62.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3575,43.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
3576,12.0,,0,0,1,0,0,0,0,0,0,0,0,0
3577,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3578,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3579,3822.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
3580,729.0,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1
3581,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
3582,8164.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3583,2705.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3584,2705.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3585,17.0,,0,0,0,0,0,0,0,0,0,0,0,0
3586,177.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3587,2542.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3588,641.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3589,9416.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
3590,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3591,1435.0,Consulting and Business Services,0,0,0,1,0,0,1,0,0,0,0,0
3592,333.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3593,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3594,2.0,,0,0,0,0,1,0,0,0,0,0,0,0
3595,2807.0,Insurance,0,0,0,0,1,0,0,0,0,0,1,0
3596,65.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
3597,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
3598,75.0,,0,0,1,0,0,0,0,0,0,0,0,0
3599,6.0,,0,1,0,0,0,0,0,0,0,0,0,0
3600,27.0,,0,0,0,0,0,0,0,0,0,0,0,0
3601,5.0,Transport and Freight,0,0,0,0,0,0,0,0,0,0,0,1
3602,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3603,2056.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3604,0.0,InsuranceHealth Care,0,0,0,0,0,1,0,0,0,0,0,1
3605,102.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3606,7197.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3607,24.0,,0,0,0,0,0,0,0,0,0,0,0,0
3608,199.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
3609,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
3610,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3611,1733.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3612,2348.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3613,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3614,10.0,,0,0,0,0,0,1,0,0,0,0,0,0
3615,26.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3616,318.0,,0,0,0,0,0,0,0,0,0,0,0,0
3617,377.0,Organization,0,0,0,0,0,0,0,0,0,0,0,1
3618,21.0,,0,0,0,0,0,0,0,0,0,0,0,0
3619,671.0,"Media, News and Publishing",0,0,0,0,0,1,0,0,0,0,0,1
3620,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3621,6072.0,Consulting and Business Services,0,0,0,0,1,0,1,0,0,0,0,0
3622,607.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3623,6072.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3624,8696.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
3625,1764.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3626,948.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3627,2.0,,0,0,0,0,0,0,0,0,0,0,0,0
3628,1435.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3629,390.0,Organization,1,0,0,0,0,0,0,0,0,0,0,1
3630,27.0,,0,0,0,0,0,0,0,0,0,0,0,0
3631,454.0,Retail,0,1,0,0,0,0,0,0,0,0,0,1
3632,6072.0,Consulting and Business Services,1,0,0,0,0,0,1,0,0,0,0,0
3633,6.0,,0,0,0,0,0,1,0,0,0,0,0,0
3634,2348.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3635,6.0,,0,0,0,0,0,1,0,0,0,0,0,0
3636,1134.0,InsuranceHealth Care,0,0,0,0,0,0,0,0,0,0,0,1
3637,14.0,,0,0,0,0,0,0,0,0,0,0,0,0
3638,1134.0,InsuranceHealth Care,0,0,0,0,0,1,0,0,0,0,0,1
3639,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3640,0.0,Organization,1,0,0,0,0,0,0,0,0,0,0,1
3641,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3642,16.0,,0,0,0,0,0,0,0,0,0,0,0,0
3643,7.0,,0,0,0,0,0,0,0,0,0,0,0,0
3644,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3645,167.0,Banks and Financial Services,0,0,0,0,1,0,0,0,1,0,0,0
3646,167.0,Banks and Financial Services,0,0,0,0,1,0,0,0,1,0,0,0
3647,530.0,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1
3648,252.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3649,244.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
3650,14.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
3651,2836.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3652,318.0,,0,0,0,0,0,0,0,0,0,0,0,0
3653,318.0,,0,0,0,0,0,0,0,0,0,0,0,0
3654,21159.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3655,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3656,10.0,,0,0,0,0,0,0,0,0,0,0,0,0
3657,66.0,Auto,0,0,1,0,0,0,0,0,0,0,0,1
3658,6.0,,0,0,0,0,0,0,0,0,0,0,0,0
3659,1134.0,InsuranceHealth Care,0,0,0,0,0,0,0,0,0,0,0,1
3660,294.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
3661,430.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
3662,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3663,14.0,,0,0,0,0,0,1,0,0,0,0,0,0
3664,23.0,,0,0,0,1,0,0,0,0,0,0,0,0
3665,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3666,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
3667,1446.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3668,10.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3669,3532.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3670,948.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3671,1134.0,InsuranceHealth Care,0,0,0,0,0,1,0,0,0,0,0,1
3672,4.0,,0,0,0,0,1,0,0,0,0,0,0,0
3673,1103.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3674,478.0,Food and Beverages,0,0,0,0,0,0,0,0,0,0,0,1
3675,10.0,,0,0,0,0,0,1,0,0,0,0,0,0
3676,169.0,,0,0,0,1,0,0,0,0,0,0,0,0
3677,38.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
3678,478.0,Food and Beverages,0,0,0,0,0,0,0,0,0,0,0,1
3679,6072.0,Consulting and Business Services,0,0,0,0,0,0,1,0,0,0,0,0
3680,33082.0,Food and Beverages,0,0,0,0,0,1,0,0,0,0,0,1
3681,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3682,2.0,,0,0,0,0,0,1,0,0,0,0,0,0
3683,2434.0,Retail,0,0,0,0,0,1,0,0,0,0,0,1
3684,100.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
3685,0.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
3686,373.0,Health Care,0,0,0,1,0,0,0,0,0,1,0,0
3687,3.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3688,67.0,,0,0,0,0,0,0,0,0,0,0,0,0
3689,430.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
3690,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3691,79.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3692,48.0,Real Estate,0,0,0,0,0,1,0,0,0,0,0,1
3693,10.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3694,240.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3695,240.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3696,209.0,Government,0,1,0,0,0,0,0,0,0,0,0,1
3697,46.0,"Restaurants, Travel and Leisure",0,0,0,0,0,0,0,0,0,0,0,1
3698,87.0,Consumer Goods and Services,0,0,0,0,0,1,0,0,0,0,0,1
3699,5178.0,Internet and Software,0,1,0,0,0,0,0,1,0,0,0,0
3700,0.0,,1,0,0,0,0,0,0,0,0,0,0,0
3701,41.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3702,3.0,,0,0,0,0,0,0,0,0,0,0,0,0
3703,106.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3704,6072.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3705,6072.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3706,310.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3707,1134.0,InsuranceHealth Care,0,0,0,0,0,1,0,0,0,0,0,1
3708,41.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3709,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3710,361.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3711,6.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3712,177.0,Computers and Electronics,0,0,0,0,0,0,0,0,0,0,0,1
3713,6072.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3714,192.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3715,157456.0,Retail,0,0,0,0,0,0,0,0,0,0,0,1
3716,203.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3717,1086.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3718,5.0,,0,1,0,0,0,0,0,0,0,0,0,0
3719,172.0,Telecommunications,0,0,0,0,0,1,0,0,0,0,0,1
3720,1134.0,InsuranceHealth Care,0,0,0,0,0,0,0,0,0,0,0,1
3721,609.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3722,65.0,Banks and Financial Services,0,0,0,0,0,0,0,0,1,0,0,0
3723,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
3724,23472.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3725,1303.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3726,281.0,Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1
3727,163.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3728,0.0,,0,0,0,0,1,0,0,0,0,0,0,0
3729,321.0,"Media, News and Publishing",0,0,0,0,0,0,0,0,0,0,0,1
3730,0.0,Internet and Software,0,0,0,0,0,1,0,1,0,0,0,0
3731,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3732,14.0,,1,0,0,0,0,0,0,0,0,0,0,0
3733,397.0,Internet and Software,0,0,0,0,0,0,0,1,0,0,0,0
3734,41.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3735,13.0,Construction,0,0,0,0,0,1,0,0,0,0,0,1
3736,468.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3737,24.0,,0,0,0,0,0,0,0,0,0,0,0,0
3738,24.0,,0,0,0,0,0,0,0,0,0,0,0,0
3739,24.0,,0,0,0,0,0,0,0,0,0,0,0,0
3740,89.0,,0,0,0,0,0,1,0,0,0,0,0,0
3741,13.0,Insurance,0,0,0,0,0,0,0,0,0,0,1,0
3742,689.0,Health Care,0,0,0,0,0,1,0,0,0,1,0,0
3743,189.0,Computers and Electronics,0,0,0,0,0,1,0,0,0,0,0,1
3744,1378.0,Industrial Manufacturing,0,0,0,0,0,1,0,0,0,0,0,1
3745,3285.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3746,1730.0,Education and Schools,0,0,0,0,0,1,0,0,0,0,0,1
3747,348.0,Banks and Financial Services,0,0,1,0,0,0,0,0,1,0,0,0
3748,2279.0,Aerospace and Defense,0,0,0,1,0,0,0,0,0,0,0,1
3749,0.0,,0,1,0,0,0,0,0,0,0,0,0,0
3750,2904.0,Banks and Financial Services,0,0,0,0,0,1,0,0,1,0,0,0
3751,14.0,,0,0,0,0,0,0,0,0,0,0,0,0
3752,183.0,Consulting and Business Services,0,0,0,0,0,1,1,0,0,0,0,0
3753,0.0,,1,0,0,0,0,0,0,0,0,0,0,0
3754,735.0,Insurance,0,0,0,0,0,1,0,0,0,0,1,0
3755,0.0,,0,0,0,0,0,0,0,0,0,0,0,0
3756,17.0,,0,0,0,1,0,0,0,0,0,0,0,0
3757,0.0,,0,0,0,0,0,1,0,0,0,0,0,0
3758,6.0,,0,0,0,0,0,0,0,0,0,0,0,0
3759,542.0,Health Care,0,0,0,0,0,0,0,0,0,1,0,0
3760,5.0,,0,0,0,0,0,0,0,0,0,0,0,0
3761,457.0,Health Care,1,0,0,0,0,0,0,0,0,1,0,0
