Job_Title,Queried_Salary,Job_Type,Skill,No_of_Skills,Company,No_of_Reviews,No_of_Stars,Location,Company_Revenue,Company_Employees,Company_Industry,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
Principal Data Scientist,>160000,data_scientist,"['Java', 'Troubleshooting', 'Spark', 'Machine Learning', 'Hadoop', 'R', 'Weka', 'Scala', 'Python', 'SQL']",10,securonix,6,2,TX,Missing,missing,Not Listed,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bioinformatics & Data Scientist,>160000,data_scientist,"['TensorFlow', 'AI', 'Machine Learning', 'Bioinformatics', 'SQL', 'Java', 'Angular', 'Kanban', 'Next Generation Sequencing', 'Docker', 'Data Analysis', 'NoSQL', 'MATLAB', 'Python', 'Elasticsearch', 'AWS']",16,,0,0,CA,Missing,missing,Not Listed,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,>160000,data_scientist,"['TensorFlow', 'Linux', 'Machine Learning', 'Scripting', 'Hadoop', 'R', 'Scala', 'Spark', 'Shell Scripting', 'MATLAB', 'Python', 'AWS']",12,FireEye,70,4,CA,Missing,"Less than 10,000",Internet and Software,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sr. Data Scientist,>160000,data_scientist,"['TensorFlow', 'Spark', 'Machine Learning', 'Kafka']",4,Plume,2,4,CA,Missing,missing,Not Listed,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,>160000,data_scientist,"['R', 'Python']",2,Cogitativo,0,0,CA,Missing,missing,Not Listed,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Data Scientist (Boston),>160000,data_scientist,"['Machine Learning', 'Data Analysis', 'Project Management', 'R', 'Scala', 'Leadership Experience', 'Python']",7,QuantumBlack,0,0,MA,Missing,missing,Not Listed,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,>160000,data_scientist,"['Machine Learning', 'Google Cloud Platform', 'Python']",3,,0,0,MA,Missing,missing,Not Listed,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,>160000,data_scientist,"['Hive', 'Hadoop', 'Scala', 'R', 'DynamoDB', 'Java', 'S3', 'Spark', 'Software Development', 'Shell Scripting', 'Python', 'AWS']",12,Juvo,0,0,CA,Missing,missing,Not Listed,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Data Scientist, Games Economy Optimization",>160000,data_scientist,"['TensorFlow', 'Unity', 'Spark', 'Machine Learning', 'Design Experience', 'Scala', 'Python']",7,Unity Technologies,13,4,CA,Missing,"Less than 10,000",Not Listed,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,>160000,data_scientist,"['Linux', 'Machine Learning', 'Hadoop', 'R', 'Oracle', 'Python']",6,ACS,4497,3,DC,Missing,missing,Not Listed,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Senior Data Scientist,>160000,data_scientist,"['Hive', 'Machine Learning', 'R', 'C/C++', 'SQL', 'SPARQL', 'Data Mining', 'Hadoop', 'Scala', 'Java', 'MongoDB', 'Spark', 'Python']",13,Socure,0,0,NY,Missing,missing,Not Listed,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist (FinTech) - $150k - $200k,>160000,data_scientist,"['AI', 'Machine Learning', 'Java', 'Natural Language Processing', 'OOP', 'Python']",6,Averity,0,0,NY,Missing,missing,Not Listed,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantitative Analysis and Machine Learning,>160000,data_scientist,['Machine Learning'],1,,0,0,NY,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist,>160000,data_scientist,"['Natural Language Processing', 'Machine Learning', 'R', 'Python', 'SQL']",5,,0,0,NY,Missing,missing,Not Listed,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist - (Active) TS/SCI w/Poly,>160000,data_scientist,"['Data Mining', 'TS/SCI Clearance', 'Machine Learning', 'Project Management', 'Tableau', 'Analysis Skills', 'GIS', 'Data Science', 'AWS']",9,TWINN INTELLIGENCE GROUP,0,0,VA,Missing,missing,Not Listed,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chief Data Scientist,>160000,data_scientist,"['AI', 'CI', 'GIS']",3,Prognos,3,4,NY,Missing,missing,Not Listed,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,>160000,data_scientist,"['Machine Learning', 'Signal Processing']",2,Darwin Recruitment,0,0,MA,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist / Signal Researcher,>160000,data_scientist,"['Java', 'Spark', 'Identity And Access Management', 'Scala', 'MATLAB', 'Python', 'C/C++', 'AWS']",8,"The Hagan-Ricci Group, Inc.",0,0,NY,Missing,missing,Not Listed,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist - Pre-Sales,>160000,data_scientist,"['Time Management', 'Machine Learning', 'Microsoft Powerpoint', 'Hadoop', 'Scala', 'C/C++', 'SQL', 'NoSQL', 'Data Science', 'Python']",10,Trace3,8,3,CA,Missing,missing,Not Listed,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist,>160000,data_scientist,"['Machine Learning', 'R', 'Python']",3,Daley and Associates,9,4,MA,Missing,"Less than 10,000",Human Resources and Staffing,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sr. Data Scientist - Life Sciences,>160000,data_scientist,"['Machine Learning', 'Clinical Research', 'Project Management', 'Google Cloud Platform', 'R', 'SQL', 'Clinical Trials', 'Natural Language Processing', 'Data Warehouse', 'Data Analysis', 'Python', 'AWS']",12,Health Catalyst,13,5,UT,Missing,missing,Not Listed,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Scientist- TA0R046,>160000,data_scientist,"['Data Mining', 'Selenium', 'Test Automation', 'Machine Learning', 'Software Testing', 'R', 'SAS', 'TestNG', 'SQL', 'Tableau', 'Java', '.Net', 'Spark', 'C#', 'Python', 'Jenkins']",16,AltaSource Group,0,0,WA,Missing,missing,Not Listed,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist (Senior-VP),>160000,data_scientist,"['Machine Learning', 'Python']",2,Averity,0,0,NY,Missing,missing,Not Listed,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data Scientist,>160000,data_scientist,"['Pig', 'Hive', 'Machine Learning', 'R', 'Apache', 'Spark', 'MATLAB', 'Python']",8,CRB Workforce LLC,0,0,CA,Missing,missing,Not Listed,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist,>160000,data_scientist,"['Natural Language Processing', 'Machine Learning', 'R', 'SAS', 'Python']",5,,0,0,CA,Missing,missing,Not Listed,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,>160000,data_scientist,"['Firewall', 'Machine Learning', 'Red Hat Enterprise Linux', 'Azure', 'LDAP', 'Splunk', 'Node.js', 'Confluence', 'S3', 'Jira', 'IIS', 'Tomcat', 'TS/SCI Clearance', 'JBoss', 'VMWare', 'CI/CD', 'Active Directory', 'Shell Scripting', 'AWS', 'TensorFlow']",20,"Invictus International Consulting, LLC",0,0,DC,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mortgage Quant Data Scientist,>160000,data_scientist,"['Machine Learning', 'Python', 'C/C++']",3,"Integrated Management Resources, LLC",0,0,NY,Missing,missing,Not Listed,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Research Scientist, Machine Learning",>160000,data_scientist,"['AI', 'Machine Learning', 'Project Management', 'Image Processing', 'C/C++', 'Git', 'Jira', 'SVN']",8,Pilot AI,0,0,CA,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist (Media),>160000,data_scientist,"['Machine Learning', 'Marketing']",2,Averity,0,0,NY,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist (Financial Services),>160000,data_scientist,"['Machine Learning', 'Python']",2,Averity,0,0,NY,Missing,missing,Not Listed,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist for Technology Startup ($200K),>160000,data_scientist,"['Spark', 'Machine Learning', 'Python', 'AWS']",4,Averity,0,0,NY,Missing,missing,Not Listed,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Director – Data Scientist,>160000,data_scientist,"['Pig', 'TensorFlow', 'Hive', 'Machine Learning', 'Hadoop', 'R', 'Teradata', 'Big Data', 'Microsoft Word', 'Spark', 'Python']",11,Analytic Recruiting,2,4,NY,Missing,missing,Human Resources and Staffing,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Director, Machine Learning (67810)",>160000,data_scientist,"['AI', 'FPGA', 'Machine Learning']",3,"Advanced Micro Devices, Inc.",401,4,CA,$5B to $10B (USD),"Less than 10,000",Computers and Electronics,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Head of Machine Learning with HIGH GROWTH STARTUP,>160000,data_scientist,"['JavaScript', 'R', 'MATLAB', 'Python', 'C/C++']",5,,0,0,CA,Missing,missing,Not Listed,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head of Machine Learning with HIGH GROWTH STARTUP,>160000,data_scientist,"['JavaScript', 'R', 'MATLAB', 'Python', 'C/C++']",5,,0,0,CA,Missing,missing,Not Listed,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head of Machine Learning with HIGH GROWTH STARTUP,>160000,data_scientist,"['JavaScript', 'R', 'MATLAB', 'Python', 'C/C++']",5,,0,0,CA,Missing,missing,Not Listed,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head of Machine Learning with HIGH GROWTH STARTUP,>160000,data_scientist,"['JavaScript', 'R', 'MATLAB', 'Python', 'C/C++']",5,,0,0,CA,Missing,missing,Not Listed,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Research Scientist,>160000,data_scientist,['Machine Learning'],1,Great Bay Staffing Group,0,0,NJ,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Head of Machine Learning with HIGH GROWTH STARTUP,>160000,data_scientist,"['JavaScript', 'R', 'MATLAB', 'Python', 'C/C++']",5,,0,0,CA,Missing,missing,Not Listed,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning/ AI Software Jedi Needed,>160000,data_scientist,"['TensorFlow', 'Akka', 'Linux', 'Hive', 'Machine Learning', 'Azure', 'C/C++', 'SQL', 'Design Experience', 'AI', 'Design Patterns', 'Hadoop', 'Scala', 'Kafka', 'Image Processing', 'Java', 'Spark', 'Data Warehouse', 'Git', 'REST']",20,,0,0,CA,Missing,missing,Not Listed,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Director of Machine Learning,>160000,data_scientist,"['Natural Language Processing', 'Machine Learning', 'Management Experience']",3,,0,0,CA,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning SW Program Manager - 69809,>160000,data_scientist,"['PMP', 'Machine Learning', ' Project / Program Management', 'Management Experience']",4,"Advanced Micro Devices, Inc.",401,4,CA,$5B to $10B (USD),"Less than 10,000",Computers and Electronics,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior NLP / Machine Learning Developer,>160000,data_scientist,"['Machine Learning', 'Hadoop', 'R', 'Oracle', 'SQL', 'Natural Language Processing', 'Spark', 'Data Analysis', 'Python']",9,,0,0,NC,Missing,missing,Not Listed,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ISV Technology Director - AI and ML - 67511,>160000,data_scientist,"['TensorFlow', 'AI', 'Ruby', 'Machine Learning', 'VMWare', 'Scripting', 'Perl', 'C/C++', 'Software Development', 'Shell Scripting', 'GIS', 'Python']",12,"Advanced Micro Devices, Inc.",401,4,TX,$5B to $10B (USD),"Less than 10,000",Computers and Electronics,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Scientist - Decision Science Products,>160000,data_scientist,"['Machine Learning', 'Python', 'SQL']",3,Lyft,1626,4,CA,Missing,"Less than 10,000",Transport and Freight,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISV Technology Director - AI and ML - 67453,>160000,data_scientist,"['TensorFlow', 'AI', 'Ruby', 'Machine Learning', 'VMWare', 'Scripting', 'Perl', 'C/C++', 'Software Development', 'Shell Scripting', 'GIS', 'Python']",12,"Advanced Micro Devices, Inc.",401,4,CA,$5B to $10B (USD),"Less than 10,000",Computers and Electronics,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,['Tableau'],1,Ace Technologies,16,4,FL,Missing,missing,Internet and Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Junior Data Analyst,<80000,data_analyst,['SQL'],1,ThirdLove,47,4,CA,Missing,"Less than 10,000",Consumer Goods and Services,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,"['Time Management', 'SQL']",2,Optimove,0,0,NY,Missing,missing,Not Listed,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,<80000,data_analyst,['SQL'],1,Commonwealth of Massachusetts,353,4,MA,Missing,missing,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,['Tableau'],1,Ace Technologies,16,4,FL,Missing,missing,Internet and Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Production Data Analyst,<80000,data_analyst,['SQL'],1,Wunderman,197,4,TX,Missing,missing,Not Listed,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,<80000,data_analyst,['Tableau'],1,Ace Technologies,16,4,FL,Missing,missing,Internet and Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Research Data Analyst 2,<80000,data_analyst,"['Microsoft Powerpoint', 'R', 'Microsoft Office']",3,UC DAVIS HEALTH SYSTEM,196,4,CA,Missing,missing,Education and Schools,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Loyalty Data Analyst,<80000,data_analyst,"['Visual Basic', 'Marketing', 'SAS', 'SQL', 'Microsoft Office']",5,Safeway Corp.,190,4,CA,Missing,missing,Retail,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XTO Land Data Analyst,<80000,data_analyst,"['Microsoft Office', 'Microsoft Access']",2,ExxonMobil,2234,4,TX,More than $10B (USD),"10,000+",Energy and Utilities,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Junior Data Analyst,<80000,data_analyst,['SQL'],1,ThirdLove,47,4,CA,Missing,"Less than 10,000",Consumer Goods and Services,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marketing Data Analyst,<80000,data_analyst,,0,Kaiser Permanente,8164,4,CA,Missing,"10,000+",Health Care,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Data Analyst,<80000,data_analyst,['SPSS'],1,Columbia University,830,4,NY,Missing,missing,Education and Schools,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
System Data Analyst,<80000,data_analyst,,0,Bryant & Stratton College,367,4,NY,Missing,missing,Education and Schools,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Business Data Analyst,<80000,data_analyst,"['Survey Design', 'Microsoft Powerpoint']",2,University of Utah,430,4,UT,Missing,"10,000+",Education and Schools,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Data Analyst, Profiles",<80000,data_analyst,"['Project Management', 'R', 'SQL', 'HTML5', 'Excel', 'Python']",6,Bloomberg,671,4,NJ,Missing,"10,000+","Media, News and Publishing",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
eDiscovery Data Analyst,<80000,data_analyst,"['Machine Learning', 'Hadoop', 'Solr', 'Microsoft Office', 'HBase']",5,Servient Inc,0,0,TX,Missing,missing,Not Listed,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst (c/o 2019 Seniors!),<80000,data_analyst,"['R', 'Python']",2,HopJump,0,0,MA,Missing,missing,Not Listed,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Space Data Analyst,<80000,data_analyst,,0,JLL,1887,4,CA,Missing,"10,000+",Real Estate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,"['Excel', 'SQL']",2,Colliers International,410,4,GA,Missing,"10,000+",Real Estate,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,,0,Ace Technologies,16,4,MA,Missing,missing,Internet and Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'Data Analysis', 'Excel']",3,Freedom Forever,26,4,CA,Missing,missing,Not Listed,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Data Analyst 3,<80000,data_analyst,"['Machine Learning', 'R']",2,UC DAVIS HEALTH SYSTEM,196,4,CA,Missing,missing,Education and Schools,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,"['Analysis Skills', 'Microsoft Powerpoint', 'Excel', 'SQL', 'Microsoft Office', 'Microsoft Access', 'Tableau']",7,"Shoes For Crews, Inc.",0,0,FL,Missing,missing,Not Listed,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Analyst,<80000,data_analyst,,0,AVID CENTER STAFF,0,0,CA,Missing,missing,Not Listed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DATA ANALYST,<80000,data_analyst,"['Microsoft Word', 'Time Management', 'Excel', 'Tableau']",4,Tampa Family Health Centers,43,3,FL,Missing,missing,Not Listed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'Excel', 'Microsoft Office', 'Tableau']",4,NewYork-Presbyterian Hospital,1275,4,NY,$1B to $5B (USD),"10,000+",Health Care,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Data Analyst,<80000,data_analyst,"['Power BI', 'Excel', 'SQL', 'Tableau']",4,FIS,1446,4,NY,$5B to $10B (USD),"10,000+",Banks and Financial Services,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Analyst,<80000,data_analyst,"['Google Analytics', 'SQL', 'Tableau']",3,ThirdLove,47,4,CA,Missing,"Less than 10,000",Consumer Goods and Services,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Healthcara Data Analyst,<80000,data_analyst,"['Data Mining', 'Time Management', 'SAS', 'Crystal Reports', 'SQL', 'Excel', 'Microsoft Access', 'SPSS']",8,"Wellmore, Inc.",0,0,CT,Missing,missing,Not Listed,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Analyst,<80000,data_analyst,,0,Ace Technologies,16,4,MA,Missing,missing,Internet and Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
EBI Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'SAS', 'SQL', 'Microsoft Office']",4,Arkansas Blue Cross and Blue Shield,180,4,AR,More than $10B (USD),"Less than 10,000",Insurance,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Data Analyst,<80000,data_analyst,"['Salesforce CRM', 'R', 'Tableau']",3,Youth Policy Institute,108,4,CA,Less than $1B (USD),"Less than 10,000",Organization,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,"['Microsoft Powerpoint', 'Oracle', 'Microsoft Office', 'SQL', 'Tableau']",5,McGraw-Hill Education,237,4,NJ,Missing,"Less than 10,000",Education and Schools,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,,0,XLA,15,3,USA,Missing,missing,Not Listed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Analyst,<80000,data_analyst,"['R', 'Python']",2,GlassDoor,0,0,MA,$5B to $10B (USD),"10,000+","Restaurants, Travel and Leisure",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,['Data Mining'],1,Lubbock Heart & Surgical Hospital,12,4,TX,Missing,missing,Health Care,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SCM Junior Data Analyst,<80000,data_analyst,"['Data Mining', 'Microsoft Powerpoint', 'Visio', 'Microsoft Office', 'Excel']",5,ZEISS Group,251,4,KY,Less than $1B (USD),"10,000+",Industrial Manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SCM Junior Data Analyst,<80000,data_analyst,"['Data Mining', 'Microsoft Powerpoint', 'Visio', 'Microsoft Office', 'Excel']",5,Zeiss,251,4,KY,Less than $1B (USD),"10,000+",Industrial Manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Pharmacy Data Analyst,<80000,data_analyst,"['Excel', 'SQL', 'Microsoft Access']",3,"Lockton, Inc.",174,4,MO,Missing,missing,Insurance,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Data Analyst,<80000,data_analyst,['Microsoft Office'],1,Boyd Caton Group (bcg),0,0,USA,Missing,missing,Not Listed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Analyst I,<80000,data_analyst,"['Business Intelligence', 'Data Mining', 'Machine Learning', 'Power BI', 'R', 'Oracle', 'Tableau', 'Python']",8,"XPO Logistics, Inc.",3484,3,AZ,$1B to $5B (USD),"10,000+",Transport and Freight,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,"['Data Mining', 'Machine Learning']",2,GOCOOL,0,0,WA,Missing,missing,Not Listed,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"MVP, MAOP Data Analyst",<80000,data_analyst,"['Microsoft Word', 'Microsoft Powerpoint', 'Microsoft Office']",3,BHP Engineering & Construction,0,0,TX,Missing,missing,Not Listed,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,<80000,data_analyst,,0,Internet Brands,0,0,CA,Missing,missing,Not Listed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Data Analyst - Dodger Stadium,<80000,data_analyst,"['Microsoft Powerpoint', 'R', 'SQL', 'Tableau']",4,Levy,1511,4,CA,Missing,missing,"Restaurants, Travel and Leisure",0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,"['Quantitative Analysis', 'Data Mining', 'Machine Learning', 'R', 'SQL', 'Tableau', 'Java', 'Leadership Experience', 'Python']",9,Predictive Science,0,0,USA,Missing,missing,Not Listed,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Geo Data Analyst,<80000,data_analyst,['Microsoft Office'],1,Cubic Corporation,379,4,TX,$1B to $5B (USD),"Less than 10,000",Government,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,<80000,data_analyst,"['JavaScript', 'R', 'Excel', 'SQL', 'Tableau']",5,New Visions Central Office,0,0,NY,Missing,missing,Not Listed,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
